"","id","uid","date","attendance","time_valid","neutral_site","conference_competition","recent","start_date","notes_type","notes_headline","type_id","type_abbreviation","venue_id","venue_full_name","venue_address_city","venue_address_state","venue_capacity","venue_indoor","status_clock","status_display_clock","status_period","status_type_id","status_type_name","status_type_state","status_type_completed","status_type_description","status_type_detail","status_type_short_detail","format_regulation_periods","home_id","home_uid","home_location","home_name","home_abbreviation","home_display_name","home_short_display_name","home_color","home_alternate_color","home_is_active","home_venue_id","home_score","home_winner","away_id","away_uid","away_location","away_name","away_abbreviation","away_display_name","away_short_display_name","away_color","away_alternate_color","away_is_active","away_venue_id","away_logo","away_score","away_winner","game_id","season","season_type","home_logo","status_type_alt_detail","game_json","game_json_url","game_date_time","game_date","PBP","team_box","player_box"
"1",400981432,"s:40~l:59~e:400981432~c:400981432","2017-10-05T00:00Z",14632,TRUE,FALSE,FALSE,FALSE,"2017-10-05T00:00Z","event","WNBA FINALS 2017 PRESENTED BY VERIZON - GAME 5",1,"STD",2094,"Williams Arena","Minneapolis","MN",14625,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,1835,85,TRUE,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",76,FALSE,400981432,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981432.json",2017-10-04 20:00:00,2017-10-04,TRUE,TRUE,TRUE
"2",400981431,"s:40~l:59~e:400981431~c:400981431","2017-10-02T00:30Z",13500,TRUE,FALSE,FALSE,FALSE,"2017-10-02T00:30Z","event","WNBA FINALS 2017 PRESENTED BY VERIZON - GAME 4",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,69,FALSE,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,1835,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",80,TRUE,400981431,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981431.json",2017-10-01 20:30:00,2017-10-01,TRUE,TRUE,TRUE
"3",400981430,"s:40~l:59~e:400981430~c:400981430","2017-09-30T01:00Z",13500,TRUE,FALSE,FALSE,FALSE,"2017-09-30T01:00Z","event","WNBA FINALS 2017 PRESENTED BY VERIZON - GAME 3",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,75,TRUE,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,1835,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",64,FALSE,400981430,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981430.json",2017-09-29 21:00:00,2017-09-29,TRUE,TRUE,TRUE
"4",400981429,"s:40~l:59~e:400981429~c:400981429","2017-09-27T00:00Z",11434,TRUE,FALSE,FALSE,FALSE,"2017-09-27T00:00Z","event","WNBA FINALS 2017 PRESENTED BY VERIZON - GAME 2",1,"STD",2094,"Williams Arena","Minneapolis","MN",14625,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,1835,70,TRUE,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",68,FALSE,400981429,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981429.json",2017-09-26 20:00:00,2017-09-26,TRUE,TRUE,TRUE
"5",400981428,"s:40~l:59~e:400981428~c:400981428","2017-09-24T19:30Z",11823,TRUE,FALSE,FALSE,FALSE,"2017-09-24T19:30Z","event","WNBA FINALS 2017 PRESENTED BY VERIZON - GAME 1",1,"STD",2094,"Williams Arena","Minneapolis","MN",14625,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,1835,84,FALSE,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",85,TRUE,400981428,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981428.json",2017-09-24 15:30:00,2017-09-24,TRUE,TRUE,TRUE
"6",400981101,"s:40~l:59~e:400981101~c:400981101","2017-09-17T21:00Z",12043,TRUE,FALSE,FALSE,FALSE,"2017-09-17T21:00Z","event","WNBA SEMIFINALS - GAME 3",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,87,FALSE,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",89,TRUE,400981101,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981101.json",2017-09-17 17:00:00,2017-09-17,TRUE,TRUE,TRUE
"7",400981096,"s:40~l:59~e:400981096~c:400981096","2017-09-17T19:00Z",7950,TRUE,FALSE,FALSE,FALSE,"2017-09-17T19:00Z","event","WNBA SEMIFINALS - GAME 3",1,"STD",1823,"Capital One Arena","Washington","DC",20362,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,70,FALSE,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,1835,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",81,TRUE,400981096,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981096.json",2017-09-17 15:00:00,2017-09-17,TRUE,TRUE,TRUE
"8",400981100,"s:40~l:59~e:400981100~c:400981100","2017-09-15T02:00Z",4023,TRUE,FALSE,FALSE,FALSE,"2017-09-15T02:00Z","event","WNBA SEMIFINALS - GAME 2",1,"STD",539,"Walter Pyramid","Long Beach","CA",0,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,86,TRUE,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",72,FALSE,400981100,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981100.json",2017-09-14 22:00:00,2017-09-14,TRUE,TRUE,TRUE
"9",400981095,"s:40~l:59~e:400981095~c:400981095","2017-09-15T00:00Z",9033,TRUE,FALSE,FALSE,FALSE,"2017-09-15T00:00Z","event","WNBA SEMIFINALS - GAME 2",1,"STD",2094,"Williams Arena","Minneapolis","MN",14625,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,1835,93,TRUE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",83,FALSE,400981095,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981095.json",2017-09-14 20:00:00,2017-09-14,TRUE,TRUE,TRUE
"10",400981099,"s:40~l:59~e:400981099~c:400981099","2017-09-13T02:00Z",7963,TRUE,FALSE,FALSE,FALSE,"2017-09-13T02:00Z","event","WNBA SEMIFINALS - GAME 1",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,79,TRUE,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",66,FALSE,400981099,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981099.json",2017-09-12 22:00:00,2017-09-12,TRUE,TRUE,TRUE
"11",400981094,"s:40~l:59~e:400981094~c:400981094","2017-09-13T00:00Z",7834,TRUE,FALSE,FALSE,FALSE,"2017-09-13T00:00Z","event","WNBA SEMIFINALS - GAME 1",1,"STD",2094,"Williams Arena","Minneapolis","MN",14625,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,1835,101,TRUE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",81,FALSE,400981094,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981094.json",2017-09-12 20:00:00,2017-09-12,TRUE,TRUE,TRUE
"12",400981093,"s:40~l:59~e:400981093~c:400981093","2017-09-10T21:00Z",9538,TRUE,FALSE,FALSE,FALSE,"2017-09-10T21:00Z","event","SECOND ROUND",1,"STD",1830,"Madison Square Garden","New York","NY",19763,FALSE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,68,FALSE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",82,TRUE,400981093,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981093.json",2017-09-10 17:00:00,2017-09-10,TRUE,TRUE,TRUE
"13",400981092,"s:40~l:59~e:400981092~c:400981092","2017-09-10T19:00Z",8420,TRUE,FALSE,FALSE,FALSE,"2017-09-10T19:00Z","event","SECOND ROUND",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,83,FALSE,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",88,TRUE,400981092,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981092.json",2017-09-10 15:00:00,2017-09-10,TRUE,TRUE,TRUE
"14",400981091,"s:40~l:59~e:400981091~c:400981091","2017-09-07T02:00Z",5764,TRUE,FALSE,FALSE,FALSE,"2017-09-07T02:00Z","event","FIRST ROUND",1,"STD",833,"Wells Fargo Arena (AZ)","Tempe","AZ",14198,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,79,TRUE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",69,FALSE,400981091,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981091.json",2017-09-06 22:00:00,2017-09-06,TRUE,TRUE,TRUE
"15",400981090,"s:40~l:59~e:400981090~c:400981090","2017-09-07T00:00Z",6483,TRUE,FALSE,FALSE,FALSE,"2017-09-07T00:00Z","event","FIRST ROUND",1,"STD",1823,"Capital One Arena","Washington","DC",20362,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,86,TRUE,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",76,FALSE,400981090,2017,3,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400981090.json",2017-09-06 20:00:00,2017-09-06,TRUE,TRUE,TRUE
"16",400927594,"s:40~l:59~e:400927594~c:400927594","2017-09-03T22:00Z",7199,TRUE,FALSE,FALSE,FALSE,"2017-09-03T22:00Z","","",1,"STD",977,"Allstate Arena","Glenview","IL",0,FALSE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,80,FALSE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",85,TRUE,400927594,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927594.json",2017-09-03 18:00:00,2017-09-03,TRUE,TRUE,TRUE
"17",400927592,"s:40~l:59~e:400927592~c:400927592","2017-09-03T20:00Z",12236,TRUE,FALSE,FALSE,FALSE,"2017-09-03T20:00Z","","",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,81,TRUE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",70,FALSE,400927592,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927592.json",2017-09-03 16:00:00,2017-09-03,TRUE,TRUE,TRUE
"18",400927593,"s:40~l:59~e:400927593~c:400927593","2017-09-03T20:00Z",11222,TRUE,FALSE,FALSE,FALSE,"2017-09-03T20:00Z","","",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,84,TRUE,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",70,FALSE,400927593,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927593.json",2017-09-03 16:00:00,2017-09-03,TRUE,TRUE,TRUE
"19",400927595,"s:40~l:59~e:400927595~c:400927595","2017-09-03T20:00Z",10321,TRUE,FALSE,FALSE,FALSE,"2017-09-03T20:00Z","","",1,"STD",1835,"Xcel Energy Center","Saint Paul","MN",17954,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,1835,86,TRUE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",72,FALSE,400927595,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927595.json",2017-09-03 16:00:00,2017-09-03,TRUE,TRUE,TRUE
"20",400927591,"s:40~l:59~e:400927591~c:400927591","2017-09-03T18:00Z",4701,TRUE,FALSE,FALSE,FALSE,"2017-09-03T18:00Z","","",1,"STD",3416,"College Park Center","Arlington","TX",0,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646",TRUE,3416,81,FALSE,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",82,TRUE,400927591,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927591.json",2017-09-03 14:00:00,2017-09-03,TRUE,TRUE,TRUE
"21",400927590,"s:40~l:59~e:400927590~c:400927590","2017-09-02T23:00Z",9420,TRUE,FALSE,FALSE,FALSE,"2017-09-02T23:00Z","","",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b",TRUE,2183,71,FALSE,17,"s:40~l:59~t:17","San Antonio","Stars","SA","San Antonio Stars","Stars","000000","c7cfd4",FALSE,780,NA,75,TRUE,400927590,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927590.json",2017-09-02 19:00:00,2017-09-02,TRUE,TRUE,TRUE
"22",400927589,"s:40~l:59~e:400927589~c:400927589","2017-09-02T02:30Z",12163,TRUE,FALSE,FALSE,FALSE,"2017-09-02T02:30Z","","",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,81,TRUE,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",56,FALSE,400927589,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927589.json",2017-09-01 22:30:00,2017-09-01,TRUE,TRUE,TRUE
"23",400927588,"s:40~l:59~e:400927588~c:400927588","2017-09-02T02:00Z",9971,TRUE,FALSE,FALSE,FALSE,"2017-09-02T02:00Z","","",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,86,TRUE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",66,FALSE,400927588,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927588.json",2017-09-01 22:00:00,2017-09-01,TRUE,TRUE,TRUE
"24",400927587,"s:40~l:59~e:400927587~c:400927587","2017-09-02T00:00Z",9709,TRUE,FALSE,FALSE,FALSE,"2017-09-02T00:00Z","","",1,"STD",1835,"Xcel Energy Center","Saint Paul","MN",17954,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,1835,110,TRUE,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",87,FALSE,400927587,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927587.json",2017-09-01 20:00:00,2017-09-01,TRUE,TRUE,TRUE
"25",400927586,"s:40~l:59~e:400927586~c:400927586","2017-09-01T23:30Z",10108,TRUE,FALSE,FALSE,FALSE,"2017-09-01T23:30Z","","",1,"STD",1830,"Madison Square Garden","New York","NY",19763,FALSE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,81,TRUE,17,"s:40~l:59~t:17","San Antonio","Stars","SA","San Antonio Stars","Stars","000000","c7cfd4",FALSE,780,NA,69,FALSE,400927586,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927586.json",2017-09-01 19:30:00,2017-09-01,TRUE,TRUE,TRUE
"26",400927585,"s:40~l:59~e:400927585~c:400927585","2017-09-01T23:00Z",11567,TRUE,FALSE,FALSE,FALSE,"2017-09-01T23:00Z","","",1,"STD",1823,"Capital One Arena","Washington","DC",20362,TRUE,0,"0.0",5,3,"STATUS_FINAL","post",TRUE,"Final","Final/OT","Final/OT",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,110,TRUE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",106,FALSE,400927585,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","OT",TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927585.json",2017-09-01 19:00:00,2017-09-01,TRUE,TRUE,TRUE
"27",400927584,"s:40~l:59~e:400927584~c:400927584","2017-08-31T00:00Z",5896,TRUE,FALSE,FALSE,FALSE,"2017-08-31T00:00Z","","",1,"STD",977,"Allstate Arena","Glenview","IL",0,FALSE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,96,FALSE,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",99,TRUE,400927584,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927584.json",2017-08-30 20:00:00,2017-08-30,TRUE,TRUE,TRUE
"28",400927583,"s:40~l:59~e:400927583~c:400927583","2017-08-30T23:00Z",7625,TRUE,FALSE,FALSE,FALSE,"2017-08-30T23:00Z","","",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b",TRUE,2183,69,FALSE,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,1835,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",80,TRUE,400927583,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400927583.json",2017-08-30 19:00:00,2017-08-30,TRUE,TRUE,TRUE
"29",400973288,"s:40~l:59~e:400973288~c:400973288","2017-08-29T23:30Z",10953,TRUE,FALSE,FALSE,FALSE,"2017-08-29T23:30Z","","",1,"STD",1823,"Capital One Arena","Washington","DC",20362,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,76,FALSE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",86,TRUE,400973288,2017,2,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/400973288.json",2017-08-29 19:30:00,2017-08-29,TRUE,TRUE,TRUE
